"id","host_since","host_location","host_response_time","host_response_rate","host_neighborhood","host_has_profile_pic","host_identity_verified","street","neighborhood","city","suburb","state","zipcode","smart_location","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month","properties.ABB_NAME"
18918766,"3/1/2017","Mount Waverley, Victoria, Australia","within an hour","90%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81041244,144.9600769,"t","Apartment","Entire home/apt",6,1,2,4,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Long term stays allowed"",""Step-free access"",""Wide doorway"",""Step-free access"",""Step-free access"",""Wide entryway""}",150,NA,NA,0,100,1,1,31,78,84,4.47,"Melbourne"
8831312,"10/5/2015","Melbourne, Victoria, Australia","within an hour","100%","","t","t","Burwood, VIC, Australia","","Whitehorse","Burwood","VIC","3125","Burwood, Australia",-37.85452496,145.1286897,"t","House","Private room",2,1,1,1,"Real Bed","{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",35,280,NA,200,20,1,3,1125,14,92,0.37,"Whitehorse"
20669915,"8/27/2017","Moonee Ponds, Victoria, Australia","within an hour","100%","","t","f","North Melbourne, VIC, Australia","North Melbourne","Melbourne","North Melbourne","VIC","3051","North Melbourne, Australia",-37.80356392,144.9538776,"f","Townhouse","Entire home/apt",4,2.5,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Well-lit path to entrance"",""Step-free access"",""Host greets you"",""Handheld shower head""}",179,NA,NA,784,189,1,3,1125,19,100,1.57,"Melbourne"
28966993,"8/13/2018","AU","within a few hours","67%","Footscray","t","f","Footscray, VIC, Australia","Footscray","Maribyrnong","Footscray","VIC","3011","Footscray, Australia",-37.79645283,144.8862516,"t","Apartment","Private room",2,1,1,1,"Real Bed","{Wifi,Kitchen,Breakfast,Essentials,Shampoo,Hangers,""Hair dryer""}",37,NA,NA,0,15,1,1,14,1,40,0.47,"Maribyrnong"
4096442,"3/17/2013","Melbourne, Victoria, Australia","within an hour","100%","Docklands","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.823976,144.9614074,"t","Condominium","Entire home/apt",6,2,2,5,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,Bathtub,""High chair"",Crib,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Step-free access"",""Step-free access"",""Host greets you""}",251,NA,NA,300,100,4,4,60,111,95,2.2,"Melbourne"
26590804,"6/18/2011","Warneet, Victoria, Australia","within an hour","100%","","t","f","Warneet, VIC, Australia","","Casey","Warneet","VIC","3980","Warneet, Australia",-38.22378416,145.3107316,"t","House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Window guards"",""Fireplace guards"",""Room-darkening shades"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",Waterfront,""Handheld shower head""}",75,NA,NA,0,25,1,1,1125,2,90,0.4,"Casey"
18259322,"5/21/2013","Melbourne, Victoria, Australia","N/A","N/A","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81805165,144.9671875,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Wifi,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",TV}",140,NA,NA,NA,10,2,2,1125,2,100,0.1,"Melbourne"
12390045,"5/9/2013","Saint Kilda, Victoria, Australia","within a day","80%","Balaclava/Ripponlea","t","t","Saint Kilda, VIC, Australia","","Port Phillip","Saint Kilda","VIC","3182","Saint Kilda, Australia",-37.86843239,144.9914633,"t","Apartment","Private room",2,3,3,3,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",90,NA,NA,200,100,1,7,360,4,60,0.14,"Port Phillip"
17799859,"6/16/2015","Victoria, Australia","within an hour","100%","Central Business District","t","f","West Melbourne, VIC, Australia","Central Business District","Melbourne","West Melbourne","VIC","3003","West Melbourne, Australia",-37.81241456,144.9521341,"f","Apartment","Shared room",1,1,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}",46,NA,NA,150,28,1,7,240,8,89,0.46,"Melbourne"
13424897,"7/28/2015","Victoria, Australia","within a few hours","100%","St Kilda","t","f","Saint Kilda West, VIC, Australia","St Kilda","Port Phillip","Saint Kilda West","VIC","3182","Saint Kilda West, Australia",-37.85988092,144.9709808,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Beachfront}",109,NA,NA,NA,70,2,1,180,53,89,2.01,"Port Phillip"
1766675,"10/7/2013","Melbourne, Victoria, Australia","N/A","N/A","","t","f","Altona, VIC, Australia","","Hobsons Bay","Altona","VIC","3018","Altona, Australia",-37.86938688,144.8184531,"t","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Private entrance""}",161,NA,NA,350,0,1,3,1125,15,87,0.24,"Hobsons Bay"
23775561,"10/18/2013","Sydney, New South Wales, Australia","within an hour","100%","","t","t","Glen Iris, VIC, Australia","Glen Iris","Stonnington","Glen Iris","VIC","3146","Glen Iris, Australia",-37.85787939,145.0545985,"f","Condominium","Private room",2,1,1,1,"Real Bed","{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",""Hot water"",""Long term stays allowed"",Other}",80,NA,NA,0,7,1,1,1125,13,98,1.52,"Stonnington"
10446808,"3/31/2015","Victoria, Australia","within a day","100%","Southbank","t","t","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82777596,144.9582226,"t","Apartment","Private room",1,1,1,1,"Real Bed","{TV,Internet,""Air conditioning"",Pool,Kitchen,Gym,Breakfast,Elevator,""Hot tub"",Washer,""Smoke detector"",Iron,""Laptop friendly workspace""}",83,NA,NA,NA,NA,1,3,1125,0,NA,NA,"Melbourne"
18961702,"1/11/2015","Melbourne, Victoria, Australia","within an hour","100%","Abbotsford","t","t","Richmond, VIC, Australia","Abbotsford","Yarra","Richmond","VIC","3121","Richmond, Australia",-37.81108192,145.0148773,"t","Apartment","Entire home/apt",2,2,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",Other}",100,NA,NA,500,80,1,3,15,5,100,0.28,"Yarra"
12815428,"8/23/2015","Victoria, Australia","N/A","N/A","Carlton North","t","t","Carlton North, VIC, Australia","Carlton North","Melbourne","Carlton North","VIC","3054","Carlton North, Australia",-37.78989916,144.9685694,"t","Apartment","Entire home/apt",5,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",165,NA,NA,0,43,4,3,1125,67,89,2.2,"Melbourne"
22055742,"11/5/2016","Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81642449,144.952132,"t","Apartment","Private room",3,1,1,2,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",66,NA,NA,250,35,2,1,1125,36,89,3.5,"Melbourne"
13404057,"1/4/2014","Melbourne, Victoria, Australia","N/A","N/A","Collingwood","t","t","Collingwood, VIC, Australia","Collingwood","Yarra","Collingwood","VIC","3066","Collingwood, Australia",-37.80541543,144.9836706,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",161,NA,NA,300,50,1,2,25,9,95,0.31,"Yarra"
25026158,"10/22/2014","Victoria, Australia","within an hour","100%","Southbank","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81202445,144.960154,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Step-free access"",""Step-free access"",""Host greets you""}",109,NA,NA,200,80,2,5,1125,3,93,0.69,"Melbourne"
14619548,"8/19/2016","HK","N/A","N/A","","t","f","Bundoora, VIC, Australia","","Whittlesea","Bundoora","VIC","3083","Bundoora, Australia",-37.68422422,145.0593002,"t","House","Private room",2,1,1,1,"Real Bed","{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",50,NA,NA,500,30,1,7,1125,0,NA,NA,"Whittlesea"
22067658,"12/3/2017","Melbourne, Victoria, Australia","within a day","80%","Prahran/Windsor","t","f","Melbourne, VIC, Australia","Prahran/Windsor","Port Phillip","Melbourne","VIC","3004","Melbourne, Australia",-37.84860645,144.97863,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove}",102,NA,NA,750,0,1,28,1125,0,NA,NA,"Port Phillip"
5684857,"4/27/2014","Victoria, Australia","within a few hours","100%","","t","t","Frankston South, VIC, Australia","","Frankston","Frankston South","VIC","3199","Frankston South, Australia",-38.17147363,145.1110692,"t","Guest suite","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Free parking on premises"",Breakfast,Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Private entrance"",""Hot water"",""Private bathroom"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Garden or backyard"",""Host greets you""}",80,NA,NA,NA,10,2,1,3,98,99,2.17,"Frankston"
13842234,"7/4/2016","Australia","within an hour","90%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3004","Melbourne, Australia",-37.81387047,144.9572053,"t","Apartment","Shared room",1,1,1,2,"Real Bed","{Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Indoor fireplace"",Washer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Extra pillows and blankets"",Microwave,Refrigerator,""Cooking basics"",Stove,""Single level home"",""Patio or balcony"",Other}",33,NA,NA,0,15,1,2,1125,90,92,3.05,"Melbourne"
29318047,"8/21/2017","Melbourne, Victoria, Australia","within an hour","98%","Middle Park","t","f","Docklands, VIC, Australia","Docklands","Melbourne","Docklands","VIC","3008","Docklands, Australia",-37.81421268,144.9427104,"t","Apartment","Entire home/apt",6,3,2,3,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance""}",150,NA,NA,250,120,4,1,1125,5,92,3.06,"Melbourne"
26346432,"4/19/2011","Australia","N/A","N/A","Tampines","t","f","Doncaster East, VIC, Australia","","Manningham","Doncaster East","VIC","3109","Doncaster East, Australia",-37.79349832,145.1430687,"t","Townhouse","Private room",2,1,1,1,"Real Bed","{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room""}",65,NA,NA,0,28,1,2,1125,0,NA,NA,"Manningham"
14141577,"8/6/2015","Melbourne, Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3004","Melbourne, Australia",-37.80850642,144.9613205,"t","Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Ethernet connection"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",120,NA,NA,400,70,2,1,1125,117,92,4.1,"Melbourne"
15113515,"8/23/2013","Victoria, Australia","a few days or more","0%","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82134725,144.9682614,"t","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you""}",299,NA,NA,1000,65,1,4,1125,3,100,0.13,"Melbourne"
29786106,"4/17/2018","AU","within an hour","96%","","t","f","Clayton, VIC, Australia","","Monash","Clayton","VIC","3168","Clayton, Australia",-37.90557008,145.1237001,"f","Townhouse","Entire home/apt",8,2.5,4,5,"Real Bed","{TV,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Roll-in shower""}",89,NA,NA,500,120,4,1,1125,4,85,4,"Monash"
10060165,"12/17/2015","Melbourne, Victoria, Australia","N/A","N/A","","t","f","Clayton, VIC, Australia","","Monash","Clayton","VIC","3168","Clayton, Australia",-37.9048594,145.1267188,"t","House","Private room",1,0.5,1,1,"Real Bed","{Wifi,Kitchen,""Free street parking"",Heating,""Smoke detector"",Essentials,""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Host greets you""}",71,NA,NA,0,20,1,1,1125,4,95,0.12,"Monash"
25458659,"11/14/2015","Melbourne, Victoria, Australia","within an hour","100%","Central Business District","t","f","Docklands, VIC, Australia","Docklands","Melbourne","Docklands","VIC","3008","Docklands, Australia",-37.81544154,144.9396334,"t","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",239,NA,NA,0,75,1,2,1125,0,NA,NA,"Melbourne"
24107914,"12/2/2012","Melbourne, Victoria, Australia","within an hour","100%","Carnegie","t","f","Carnegie, VIC, Australia","Carnegie","Glen Eira","Carnegie","VIC","3163","Carnegie, Australia",-37.8975229,145.0630395,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",68,NA,NA,500,0,1,7,28,4,100,0.62,"Glen Eira"
26571171,"3/23/2018","Hawthorn, Victoria, Australia","within an hour","100%","Central Business District","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82639452,144.9578175,"t","Apartment","Entire home/apt",6,1,2,3,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,Stove}",190,NA,NA,300,79,4,1,1125,26,93,5.06,"Melbourne"
23932029,"10/29/2015","Melbourne, Victoria, Australia","N/A","N/A","Brunswick","t","t","Brunswick West, VIC, Australia","Brunswick","Moreland","Brunswick West","VIC","3055","Brunswick West, Australia",-37.75333623,144.9361996,"f","Townhouse","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Iron,""Laptop friendly workspace"",""Host greets you""}",174,NA,NA,NA,NA,1,1,1125,0,NA,NA,"Moreland"
13944037,"8/23/2015","Victoria, Australia","N/A","N/A","Carlton North","t","t","Carlton North, VIC, Australia","Carlton North","Melbourne","Carlton North","VIC","3054","Carlton North, Australia",-37.79088337,144.9684672,"t","Apartment","Entire home/apt",5,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",165,NA,NA,0,43,4,3,1124,56,93,1.96,"Melbourne"
4868105,"3/8/2014","Seaford, Victoria, Australia","within an hour","100%","","t","t","Seaford, VIC, Australia","","Frankston","Seaford","VIC","3198","Seaford, Australia",-38.11291357,145.1285923,"t","Bed and breakfast","Entire home/apt",3,1,1,1,"Real Bed","{TV,Wifi,""Free parking on premises"",Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Long term stays allowed""}",73,444,1332,NA,10,2,1,1125,244,95,5.11,"Frankston"
23277597,"2/13/2018","Sunshine, Victoria, Australia","within an hour","100%","","t","f","Sunshine, VIC, Australia","","Brimbank","Sunshine","VIC","3020","Sunshine, Australia",-37.78028473,144.8331466,"f","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",199,NA,NA,0,0,1,1,1125,27,99,3.02,"Brimbank"
15723488,"10/28/2016","Southbank, Victoria, Australia","N/A","N/A","","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.824247,144.9623698,"f","Apartment","Private room",1,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,Elevator,Washer,Dryer,""Smoke detector"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55,NA,NA,NA,NA,1,1,1125,0,NA,NA,"Melbourne"
26671062,"3/31/2014","Brighton, Victoria, Australia","within an hour","100%","Brighton","t","t","Brighton, VIC, Australia","Brighton","Bayside","Brighton","VIC","3186","Brighton, Australia",-37.89838943,144.9907763,"t","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",""Hot water"",""Host greets you""}",60,NA,NA,0,20,1,1,62,7,91,1.74,"Bayside"
10261797,"12/30/2015","Melbourne, Victoria, Australia","N/A","N/A","","t","t","Burwood, VIC, Australia","Camberwell","Whitehorse","Burwood","VIC","3125","Burwood, Australia",-37.84431311,145.1049879,"t","House","Entire home/apt",6,1,3,3,"Real Bed","{Internet,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",159,NA,NA,500,40,1,5,1125,2,90,0.06,"Whitehorse"
8874199,"8/31/2014","SE Melbourne","N/A","N/A","","t","t","Glen Waverley, VIC, Australia","","Monash","Glen Waverley","VIC","3150","Glen Waverley, Australia",-37.86424939,145.1692605,"f","House","Private room",4,1,1,1,"Real Bed","{Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door""}",64,320,1180,NA,20,1,2,1125,8,93,0.21,"Monash"
